Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-18 22:47:14,12,4,Alon Brown,Carter Wang,0,0,0,0,0,0,0,0,0,1,0,16.79097,16.737288,1.3416027,0.870229,0.67655367,0.8339695,0.5091808
2020-02-18 22:47:24,12,4,Carter Wang,Jesse Gan,0,0,0,0,0,0,0,0,0,0,0,7.6909575,6.638417,3.8835871,0.8339695,0.5091808,0.72900766,0.44279662
2020-02-18 22:47:34,12,4,Jesse Gan,Alon Brown,1,1,0,1,0,0,1,0,0,0,0,37.598217,37.358757,4.236643,0.72900766,0.44279662,0.6145038,0.06920904
2020-02-18 22:48:25,12,5,Andrew Edelman,Ian McInerney,0,0,0,0,0,0,1,0,0,0,0,52.996086,52.54237,6.919847,0.629771,0.84463274,0.4427481,0.31920904
2020-02-18 22:48:29,12,5,Ian McInerney,Carter Wang,0,0,0,0,0,0,0,0,1,0,0,6.825716,-2.8248577,6.2137413,0.4427481,0.31920904,0.27480915,0.34745762
2020-02-18 22:48:38,12,5,Carter Wang,Jesse Gan,0,0,0,0,0,0,0,0,0,0,0,6.6917653,4.6610146,-4.801527,0.27480915,0.34745762,0.40458015,0.30084747
2020-02-18 22:48:46,12,5,Jesse Gan,Alon Brown,0,0,0,0,0,1,0,0,1,0,0,5.3135257,-5.296609,0.42366406,0.40458015,0.30084747,0.39312977,0.35381356
2020-02-18 22:48:55,12,5,Alon Brown,Towell,0,0,0,1,1,0,0,0,0,0,0,19.612465,17.514124,-8.826337,0.39312977,0.35381356,0.6316794,0.17867231
2020-02-18 22:49:52,13,1,Andrew Edelman,Ben West,0,0,0,0,0,0,0,0,0,0,1,19.600254,19.27966,-3.5305357,0.76717556,0.66172314,0.86259544,0.46892655
2020-02-18 22:50:12,13,1,Ben West,Andrew Edelman,0,0,0,0,0,0,0,1,0,1,0,12.353502,2.2598863,12.145038,0.86259544,0.46892655,0.53435117,0.4463277
2020-02-18 22:50:14,13,1,Andrew Edelman,Evan Ma,0,0,0,0,0,0,0,0,0,0,0,15.824637,8.827683,13.133589,0.53435117,0.4463277,0.17938931,0.35805085
2020-02-18 22:51:28,13,1,Evan Ma,Andrew Edelman,0,0,0,0,0,0,0,0,1,0,0,10.668103,-1.7655373,-10.520993,0.17938931,0.35805085,0.46374047,0.37570623
2020-02-18 22:51:31,13,1,Andrew Edelman,Swan,0,0,0,0,0,0,0,0,0,0,1,17.075348,8.827683,-14.616413,0.46374047,0.37570623,0.85877866,0.2874294
2020-02-18 22:51:36,13,1,Swan,Andrew Edelman,1,1,0,0,0,0,0,0,0,1,0,8.138628,6.9915266,4.1660314,0.85877866,0.2874294,0.7461832,0.21751413
2020-02-18 22:52:14,13,2,Andrew Edelman,Swan,0,0,0,0,0,0,1,0,0,1,0,40.620926,36.652542,-17.51145,0.0629771,0.59463274,0.53625953,0.22810735
2020-02-18 22:52:19,13,2,Swan,Josh Imhoff,0,0,0,0,0,1,0,1,0,0,0,11.964783,2.40113,11.721374,0.53625953,0.22810735,0.21946564,0.20409605
2020-02-18 22:52:20,13,2,Josh Imhoff,Zero,0,0,0,1,1,0,0,0,0,0,1,8.091897,6.8502827,4.3072515,0.21946564,0.20409605,0.103053436,0.13559322
2020-02-18 22:53:48,15,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,1,0,16.816113,15.960455,5.295801,0.8950382,0.7365819,0.7519084,0.5769774
2020-02-18 22:53:55,15,1,Max Cohen,Owen Marschall,0,0,0,0,0,0,0,0,1,0,0,10.930746,-10.663843,2.4007635,0.7519084,0.5769774,0.6870229,0.6836158
2020-02-18 22:53:58,15,1,Owen Marschall,Geo Zheng,0,0,0,0,0,0,0,1,0,0,0,17.5326,3.2485843,17.22901,0.6870229,0.6836158,0.22137405,0.65112996
2020-02-18 22:54:02,15,1,Geo Zheng,Odie,0,0,0,0,0,1,0,0,0,0,1,12.893061,11.723166,5.366412,0.22137405,0.65112996,0.07633588,0.5338983
2020-02-18 22:54:10,15,1,Odie,Jeff Voss,0,0,0,1,1,0,1,0,0,1,0,43.915333,43.4322,-6.496183,0.07633588,0.5338983,0.2519084,0.09957627
2020-02-18 22:55:19,16,1,Andrew Edelman,Ian McInerney,1,1,0,1,0,0,0,0,0,0,0,33.496822,32.69774,7.2729006,0.60687023,0.45056498,0.41030535,0.12358757
2020-02-18 22:56:20,17,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,11.403159,7.1327686,-8.896946,0.3148855,0.7323446,0.5553435,0.66101694
2020-02-18 22:56:23,17,1,Max Cohen,Sam Pollack,0,0,0,0,0,0,0,0,0,0,1,16.32821,11.581922,-11.509542,0.5553435,0.66101694,0.8664122,0.5451977
2020-02-18 22:56:27,17,1,Sam Pollack,Gabe Stump,0,0,0,0,0,0,0,0,0,1,0,10.999653,10.734463,2.4007635,0.8664122,0.5451977,0.8015267,0.4378531
2020-02-18 22:56:31,17,1,Gabe Stump,Max Cohen,0,0,0,0,0,0,0,1,0,0,0,12.013952,-3.6723166,11.438931,0.8015267,0.4378531,0.4923664,0.47457626
2020-02-18 22:56:33,17,1,Max Cohen,Carter Thallon,0,0,0,0,0,0,0,0,0,0,0,9.673664,0.0,9.673664,0.4923664,0.47457626,0.23091602,0.47457626
2020-02-18 22:56:37,17,1,Carter Thallon,Sam Pollack,0,0,0,0,0,0,0,0,0,0,1,9.915561,9.392654,3.1774805,0.23091602,0.47457626,0.14503817,0.38064972
2020-02-18 22:56:40,17,1,Sam Pollack,Odie,0,0,0,0,0,0,0,0,0,1,0,8.60219,8.545199,-0.98854965,0.14503817,0.38064972,0.17175573,0.29519773
2020-02-18 22:56:49,17,1,Odie,Max Cohen,0,0,0,0,0,0,0,1,0,0,0,12.9013815,-6.355932,-11.227099,0.17175573,0.29519773,0.47519085,0.35875705
2020-02-18 22:56:53,17,1,Max Cohen,Carter Thallon,0,0,0,0,0,0,0,1,0,0,0,13.663269,6.779659,-11.862595,0.47519085,0.35875705,0.7958015,0.29096046
2020-02-18 22:57:10,17,1,Carter Thallon,Geo Zheng,0,0,0,0,0,1,0,0,0,0,0,9.985336,7.9802275,6.0019083,0.7958015,0.29096046,0.6335878,0.21115819
2020-02-18 22:57:13,17,1,Geo Zheng,Owen Marschall,0,0,0,1,1,0,0,0,0,0,0,9.67924,9.604519,1.2003818,0.6335878,0.21115819,0.601145,0.115113
2020-02-18 22:59:33,18,1,Andrew Edelman,Jon Kwan,0,0,0,0,0,0,0,0,0,0,1,27.880714,20.409601,18.994274,0.5954198,0.829096,0.08206107,0.625
2020-02-18 22:59:58,18,1,Jon Kwan,Alon Brown,1,0,1,0,0,0,0,0,1,1,0,11.9279995,-9.957629,-6.566794,0.08206107,0.625,0.259542,0.7245763
2020-02-18 23:00:46,19,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,10.969504,4.449153,-10.026717,0.41793892,0.7168079,0.6889313,0.6723164
2020-02-18 23:00:54,19,1,Max Cohen,Gabe Stump,0,0,0,0,0,0,0,0,0,0,0,14.008709,13.418078,-4.0248103,0.6889313,0.6723164,0.79770994,0.5381356
2020-02-18 23:01:04,19,1,Gabe Stump,Carter Thallon,1,1,0,1,0,0,1,0,0,0,0,40.056374,40.04237,1.0591607,0.79770994,0.5381356,0.769084,0.13771187
2020-02-18 23:02:41,20,1,Geo Zheng,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,9.252963,5.720335,7.2729006,0.46183205,0.7012712,0.26526716,0.6440678
2020-02-18 23:03:01,20,1,Max Cohen,Odie,0,0,0,0,0,0,0,1,0,0,0,20.951994,4.0960493,-20.54771,0.26526716,0.6440678,0.8206107,0.60310733
