Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-28 08:34:58,19,1,Carter Wang,Ruozhou Ye,0,0,0,0,0,0,0,0,1,0,0,6.188491,-1.7655373,5.931298,0.379771,0.7323446,0.21946564,0.75
2020-02-28 08:35:04,19,1,Ruozhou Ye,Andrew Edelman,0,0,0,0,0,0,0,1,0,0,0,11.370295,0.21186471,-11.36832,0.21946564,0.75,0.52671754,0.74788135
2020-02-28 08:35:12,19,1,Andrew Edelman,Juleon Robinson,0,0,0,0,0,0,1,0,0,0,0,39.474453,38.91243,-6.637404,0.52671754,0.74788135,0.70610684,0.35875705
2020-02-28 08:35:18,19,1,Juleon Robinson,Carter Wang,0,0,0,0,0,0,0,0,0,0,1,12.387948,10.875705,-5.931299,0.70610684,0.35875705,0.8664122,0.25
2020-02-28 08:35:22,19,1,Carter Wang,Juleon Robinson,0,0,0,0,0,0,0,0,0,1,0,5.562729,4.6610174,3.036259,0.8664122,0.25,0.78435117,0.20338982
2020-02-28 08:35:32,19,1,Juleon Robinson,Ruozhou Ye,1,1,0,0,0,0,0,0,1,0,0,7.2981315,-3.460452,6.425574,0.78435117,0.20338982,0.610687,0.23799434
2020-02-28 08:36:16,20,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,0,0,9.506454,3.5310745,-8.826335,0.2557252,0.7966102,0.4942748,0.76129943
2020-02-28 08:36:19,20,1,Max Cohen,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,14.740586,10.805082,-10.026719,0.4942748,0.76129943,0.7652672,0.6532486
2020-02-28 08:36:22,20,1,Eliot Bemis,Gabe Stump,0,0,0,0,0,0,0,0,0,0,0,16.52784,16.525427,0.28244418,0.7652672,0.6532486,0.75763357,0.48799434
2020-02-28 08:36:27,20,1,Gabe Stump,Carter Thallon,0,0,0,0,0,0,0,0,0,0,1,11.946677,11.087569,-4.448473,0.75763357,0.48799434,0.8778626,0.37711865
2020-02-28 08:36:33,20,1,Carter Thallon,Owen Marschall,0,0,0,0,0,0,0,0,1,1,0,11.166649,-2.8248577,10.803435,0.8778626,0.37711865,0.58587784,0.40536723
2020-02-28 08:36:37,20,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,1,0,0,6.1929684,-6.144068,0.77671653,0.58587784,0.40536723,0.5648855,0.4668079
2020-02-28 08:37:03,20,1,Max Cohen,Carter Thallon,0,0,0,0,0,0,0,0,0,0,0,11.058159,3.8135588,10.379771,0.5648855,0.4668079,0.28435114,0.4286723
2020-02-28 08:37:10,20,1,Carter Thallon,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,10.332564,3.8135588,-9.603055,0.28435114,0.4286723,0.54389316,0.39053673
2020-02-28 08:37:16,20,1,Victor Kao,Carter Thallon,0,0,0,0,0,1,0,0,0,0,1,16.977566,12.076271,-11.933206,0.54389316,0.39053673,0.8664122,0.26977402
2020-02-28 08:37:33,20,1,Carter Thallon,Owen Marschall,0,0,0,1,1,0,0,0,0,1,1,14.342396,14.265537,-1.4828236,0.8664122,0.26977402,0.90648854,0.12711865
2020-02-28 08:38:50,22,1,Owen Marschall,Max Cohen,0,0,0,0,0,0,0,0,0,1,0,10.831329,-0.7768333,10.803435,0.9389313,0.74293786,0.64694655,0.7507062
2020-02-28 08:38:55,22,1,Max Cohen,Owen Marschall,0,0,0,0,0,0,0,0,1,0,0,8.039394,-5.720341,5.6488547,0.64694655,0.7507062,0.4942748,0.8079096
2020-02-28 08:38:57,22,1,Owen Marschall,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,11.794096,4.0254235,11.085877,0.4942748,0.8079096,0.19465649,0.7676554
2020-02-28 08:39:03,22,1,Jeff Voss,Odie,0,0,0,0,0,0,0,0,0,0,1,18.313726,17.443502,5.578244,0.19465649,0.7676554,0.04389313,0.59322035
2020-02-28 08:39:09,22,1,Odie,Sam Pollack,1,1,0,1,0,0,1,0,0,1,1,46.76869,46.751415,-1.2709925,0.04389313,0.59322035,0.07824428,0.12570621
2020-02-28 08:39:59,22,2,Eliot Bemis,Owen Marschall,0,0,0,0,0,0,0,0,0,0,0,6.2041435,1.2711853,-6.072519,0.24045801,0.50282484,0.40458015,0.490113
2020-02-28 08:40:04,22,2,Owen Marschall,Sam Pollack,0,0,0,0,0,0,0,0,0,0,0,19.061487,16.666666,9.25,0.40458015,0.490113,0.15458015,0.32344633
2020-02-28 08:40:10,22,2,Sam Pollack,Owen Marschall,0,0,0,0,0,0,0,1,0,0,0,12.063107,-1.7655373,-11.933207,0.15458015,0.32344633,0.47709924,0.3411017
2020-02-28 08:40:27,22,2,Owen Marschall,Eliot Bemis,0,0,0,0,0,0,0,0,0,0,0,12.416123,9.392656,-8.12023,0.47709924,0.3411017,0.6965649,0.24717514
2020-02-28 08:40:37,22,2,Eliot Bemis,Owen Marschall,0,0,0,0,0,0,0,1,0,0,0,14.842963,-6.497176,13.345421,0.6965649,0.24717514,0.33587787,0.3121469
2020-02-28 08:40:39,22,2,Owen Marschall,Odie,0,0,0,0,0,0,0,1,0,0,0,11.44438,0.35310686,-11.438931,0.33587787,0.3121469,0.6450382,0.30861583
2020-02-28 08:40:47,22,2,Odie,Evan Ma,1,1,0,0,0,0,0,0,0,0,0,3.841689,1.1299461,3.6717567,0.6450382,0.30861583,0.5458015,0.29731637
