Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2020-02-26 22:39:46,14,1,Juleon Robinson,Odie,0,0,0,0,0,0,0,0,0,0,0,10.885887,7.768357,-7.625953,0.5801527,0.6461864,0.78625953,0.56850284
2020-02-26 22:39:53,14,1,Odie,Ruozhou Ye,0,0,0,0,0,0,0,1,0,0,0,12.729026,-2.7542353,12.427481,0.78625953,0.56850284,0.45038167,0.5960452
2020-02-26 22:40:01,14,1,Ruozhou Ye,Sam Pollack,0,0,0,0,0,0,0,1,0,0,1,13.95919,6.0734453,12.568702,0.45038167,0.5960452,0.110687025,0.53531075
2020-02-26 22:40:16,14,1,Sam Pollack,Odie,0,0,0,0,0,0,0,0,0,1,0,9.739433,1.1299431,-9.673664,0.110687025,0.53531075,0.3721374,0.5240113
2020-02-26 22:40:27,14,1,Odie,Sam Pollack,0,0,0,0,0,0,0,0,0,0,0,9.282563,-0.7768333,-9.250001,0.3721374,0.5240113,0.6221374,0.53177965
2020-02-26 22:40:37,14,1,Sam Pollack,Zero,0,0,0,0,0,0,0,0,0,0,0,15.5159445,13.629943,-7.4141207,0.6221374,0.53177965,0.82251906,0.39548022
2020-02-26 22:40:46,14,1,Zero,Juleon Robinson,0,0,0,0,0,0,0,0,0,0,0,8.616108,8.615819,0.07060939,0.82251906,0.39548022,0.8206107,0.30932203
2020-02-26 22:40:55,14,1,Juleon Robinson,Geo Zheng,0,0,0,0,0,0,0,0,1,0,0,11.048296,-5.932203,9.320612,0.8206107,0.30932203,0.5687023,0.36864406
2020-02-26 22:41:13,14,1,Geo Zheng,Jesse Gan,0,0,0,0,0,0,0,0,0,0,0,6.0082817,2.4011283,-5.507634,0.5687023,0.36864406,0.71755725,0.34463277
2020-02-26 22:41:21,14,1,Jesse Gan,Ruozhou Ye,0,0,0,0,0,1,0,1,0,0,0,12.549308,2.1892667,12.356871,0.71755725,0.34463277,0.38358778,0.3227401
2020-02-26 22:41:28,14,1,Ruozhou Ye,Geo Zheng,0,0,0,1,1,0,0,0,0,0,0,18.476114,16.596045,8.120229,0.38358778,0.3227401,0.16412213,0.15677966
2020-02-26 22:42:54,16,1,Max Cohen,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,13.417341,10.734463,-8.049619,0.52671754,0.6384181,0.7442748,0.53107345
2020-02-26 22:43:04,16,1,Jeff Voss,Victor Kao,0,0,0,0,0,0,0,0,0,0,0,6.1533732,6.073448,-0.9885491,0.7442748,0.53107345,0.77099234,0.47033897
2020-02-26 22:43:54,16,1,Victor Kao,Gabe Stump,1,1,0,1,0,0,1,0,0,0,0,45.894657,45.69209,4.30725,0.77099234,0.47033897,0.6545802,0.013418079
2020-02-26 22:45:17,16,2,Max Cohen,Jeff Voss,0,0,0,0,0,0,0,0,0,0,0,22.14,19.703388,-10.097328,0.5400763,0.7973164,0.8129771,0.6002825
